,post_id,Id,title,link,post_indicies,reccomendation
240,1630992,1630992,How can I remove the letters “UTC” from the time in a column of cells with date and time entries?,https://superuser.com/a/1630992,41765,-11498472000000.0
241,1630957,1630957,How are the CPU-chipset lanes shared on X570 motherboards?,https://superuser.com/a/1630957,41766,732789150000.0
242,1630991,1630991,MacMini 2021 M1 - Force Purge HD space,https://superuser.com/a/1630991,41767,-63056015000.0
243,1630452,1630452,MacMini 2021 M1 - Force Purge HD space,https://superuser.com/q/1630452,41768,-20008277000000.0
244,1630990,1630990,Google Chrome OS HP develor mode wants tk delete everything,https://superuser.com/q/1630990,41769,-17542637000000.0
245,1630989,1630989,"Libre Office Writer, remove grey background of Asian Phonetic Guide",https://superuser.com/q/1630989,41770,-518876330000.0
246,1630987,1630987,AMD beating intel due more to TSMC fab or their own chip design,https://superuser.com/q/1630987,41771,2984205600000.0
247,1630984,1630984,"Someone&#39;s trying to hack me, don&#39;t understand how they are bypassing my router, please help me understand?",https://superuser.com/a/1630984,41772,-385834580000.0
248,1630982,1630982,Excel power query refresh locks up source file. Complete Excel shutdown required to unlock,https://superuser.com/a/1630982,41773,-1040779250000.0
249,1630821,1630821,Excel power query refresh locks up source file. Complete Excel shutdown required to unlock,https://superuser.com/q/1630821,41774,631607500000.0
250,1630981,1630981,Running badblocks for just the last 3 tests,https://superuser.com/q/1630981,41775,12489620000000.0
251,1630969,1630969,Is it safe to run the memez computer trojan in a virtualbox vm?,https://superuser.com/q/1630969,41776,9373890000000.0
252,1630970,1630970,Is it safe to run the memez computer trojan in a virtualbox vm?,https://superuser.com/a/1630970,41777,-100559670000.0
253,1630980,1630980,Play a sound (maybe WAV?) from Windows line command,https://superuser.com/a/1630980,41778,-6573853000000.0
254,1630979,1630979,Data on new internal secaondary HDD erased on connecting,https://superuser.com/q/1630979,41779,39845263000000.0
255,1630968,1630968,PDF Equivalent of notepad++&#39;s &quot;Find all in current document&quot;,https://superuser.com/q/1630968,41780,-528958700000.0
256,1630977,1630977,PDF Equivalent of notepad++&#39;s &quot;Find all in current document&quot;,https://superuser.com/a/1630977,41781,257283560000.0
257,1630976,1630976,Converting bgra stream to mp4,https://superuser.com/a/1630976,41782,6422881000000.0
258,1630974,1630974,use servername for remote connection through opnevpn instead of IP address,https://superuser.com/a/1630974,41783,-9811696000000.0
259,1630973,1630973,"Identifying, Locating and Amending or Removing Keyboard Shortcuts and Hotkeys in Windows 10",https://superuser.com/a/1630973,41784,-76091510000.0
260,1630906,1630906,"Identifying, Locating and Amending or Removing Keyboard Shortcuts and Hotkeys in Windows 10",https://superuser.com/q/1630906,41785,-90638434000.0
261,1630732,1630732,Remote Desktop AVC 444 Hardware Encoding with Super Ultrawide Display,https://superuser.com/q/1630732,41786,8875689000000.0
262,1630972,1630972,Remote Desktop AVC 444 Hardware Encoding with Super Ultrawide Display,https://superuser.com/a/1630972,41787,589824800000.0
263,1630966,1630966,How to change option and option-shift character shortcuts on a Mac?,https://superuser.com/q/1630966,41788,-104055185000.0
264,1630965,1630965,"Transmission-Daemon does not upload, but can download",https://superuser.com/a/1630965,41789,-1356946500000.0
265,1630593,1630593,Let VMware keep focus when mouse is outside of window,https://superuser.com/q/1630593,41790,-1402919600000.0
266,1630595,1630595,Let VMware keep focus when mouse is outside of window,https://superuser.com/a/1630595,41791,-990124830000.0
267,1630958,1630958,What advantages does the Seagate 8TB ST8000AS0002 have over the ST8000NM0105?,https://superuser.com/q/1630958,41792,113969360000000.0
268,1630961,1630961,"Graphic card does not perform well when I plug in my AC adapter. However, it does on the Battery mode",https://superuser.com/q/1630961,41793,1919005400000.0
269,1630960,1630960,How to set up a shared Drive folder across machines?,https://superuser.com/q/1630960,41794,-18081384000.0
270,1630953,1630953,What does &quot;recovering from crashes&quot; have to do with windows.com?,https://superuser.com/q/1630953,41795,-4517302600000.0
271,1630959,1630959,What does &quot;recovering from crashes&quot; have to do with windows.com?,https://superuser.com/a/1630959,41796,-2590709000.0
272,1630956,1630956,Copying names from one sheet to another based on 1 of 6 criteria in another cell,https://superuser.com/q/1630956,41797,-52681940000000.0
273,1630858,1630858,How to remove spaces in PowerShell append,https://superuser.com/q/1630858,41798,428160550000.0
274,1630895,1630895,How to remove spaces in PowerShell append,https://superuser.com/a/1630895,41799,-3808976200000.0
275,1630954,1630954,Excel Formula - string multiple logical steps together,https://superuser.com/a/1630954,41800,-4993534000000.0
276,1630951,1630951,Excel Formula - string multiple logical steps together,https://superuser.com/q/1630951,41801,-8518053700000.0
277,1630952,1630952,Is there a way to emulate vt52 or any other terminal type in linux just like xterm?,https://superuser.com/a/1630952,41802,-1473443700000.0
278,1630897,1630897,Using keyboard shortcuts on multliple machines using VM &amp; RDP,https://superuser.com/a/1630897,41803,316563750000.0
279,1630882,1630882,Using keyboard shortcuts on multliple machines using VM &amp; RDP,https://superuser.com/q/1630882,41804,3764803900000.0
280,1630947,1630947,Unable to print from (only) Windows Mail,https://superuser.com/q/1630947,41805,-594904800000.0
281,1630731,1630731,"In a Telegram chatting group, how to navigate to a particular date?",https://superuser.com/q/1630731,41806,78494965000000.0
282,1630949,1630949,"In a Telegram chatting group, how to navigate to a particular date?",https://superuser.com/a/1630949,41807,-890580760000.0
283,1630941,1630941,Minimalist way of sending plain text to another computer,https://superuser.com/a/1630941,41808,-26386660000000.0
284,1630724,1630724,Minimalist way of sending plain text to another computer,https://superuser.com/q/1630724,41809,430495800000.0
285,1630946,1630946,Dual-role keys on linux,https://superuser.com/a/1630946,41810,572769700000.0
286,1630831,1630831,Windows10: Import the start menu of an existing user account to a new user account,https://superuser.com/q/1630831,41811,78586010000000.0
287,1630945,1630945,Redirect script to overcome Excel hyperlinks to secure website requiring login,https://superuser.com/q/1630945,41812,13366193000000.0
288,1630938,1630938,minimal initramfs (with root on LVM),https://superuser.com/q/1630938,41813,18941850000000.0
289,1630880,1630880,Calculate work hours,https://superuser.com/q/1630880,41814,-17494431000000.0
290,1630937,1630937,Only getting fraction of gigabit ethernet speed on home network with windows 10,https://superuser.com/q/1630937,41815,287360600000.0
291,1630864,1630864,see DNS request hosts from any wireless networks(without knowing password),https://superuser.com/q/1630864,41816,2847896000000.0
292,1630936,1630936,see DNS request hosts from any wireless networks(without knowing password),https://superuser.com/a/1630936,41817,-2333842000000.0
293,1630935,1630935,GCP won&#39;t provision SSL certs for Load Balancer w/ HTTPS redirect,https://superuser.com/a/1630935,41818,150224130000.0
294,1630707,1630707,GCP won&#39;t provision SSL certs for Load Balancer w/ HTTPS redirect,https://superuser.com/q/1630707,41819,-979506900000.0
295,1630934,1630934,"Use iterm2 or terminal app which can filter results, not just highlight results",https://superuser.com/a/1630934,41820,-51364717000.0
296,1630933,1630933,Sudden image burn-in on laptop screen - maybe caused by malfunction of graphics card?,https://superuser.com/q/1630933,41821,98306000000000.0
297,1630932,1630932,How do I run a LibreOffice macro from the command line without the GUI?,https://superuser.com/a/1630932,41822,-5835762000000.0
298,1630931,1630931,If SM Bus Controller is missing is that of any consequence,https://superuser.com/q/1630931,41823,-42921220000.0
299,1630930,1630930,Localhost login information i did not create,https://superuser.com/q/1630930,41824,804995100000.0
300,1630929,1630929,Access shared folder from mapped network computer,https://superuser.com/q/1630929,41825,-13473436000000.0
301,1630927,1630927,"Windows 10 shows themed images on login screen, then opens browser to page related to image after login - how can I prevent it?",https://superuser.com/q/1630927,41826,-89141580000000.0
302,1630928,1630928,"Windows 10 shows themed images on login screen, then opens browser to page related to image after login - how can I prevent it?",https://superuser.com/a/1630928,41827,-294801830000.0
303,1630915,1630915,Formatting date in bash script issue,https://superuser.com/q/1630915,41828,-14204744000.0
304,1630925,1630925,Yocto: do_rootfs fails because can&#39;t find the package I&#39;m building,https://superuser.com/q/1630925,41829,-2931724600000.0
305,1630924,1630924,Outlook 365: &quot;Preface comments with&quot; option setting not persistent,https://superuser.com/q/1630924,41830,-4995419000000.0
306,1630852,1630852,Open WSL&#39;s .exe with Windows Terminal,https://superuser.com/q/1630852,41831,60547690000.0
307,1630923,1630923,Open WSL&#39;s .exe with Windows Terminal,https://superuser.com/a/1630923,41832,284128180000.0
308,1630922,1630922,Calculate work hours,https://superuser.com/a/1630922,41833,-604741240000.0
309,1630900,1630900,Change Date stamp to just Month and Year,https://superuser.com/q/1630900,41834,-47940576000000.0
310,1630899,1630899,"In Linux Mate-window manager, Maximize length of window (keep width the same)",https://superuser.com/q/1630899,41835,-1125808300000.0
311,1630921,1630921,"In Linux Mate-window manager, Maximize length of window (keep width the same)",https://superuser.com/a/1630921,41836,-20686655000.0
312,1630920,1630920,Is it possible to invert the onmousehover behaviour in a browser?,https://superuser.com/a/1630920,41837,1204533700000.0
313,1630874,1630874,Is it possible to invert the onmousehover behaviour in a browser?,https://superuser.com/q/1630874,41838,-6314241600000.0
314,1630919,1630919,Change file allocation unit size without format,https://superuser.com/a/1630919,41839,209924200000.0
315,1630917,1630917,can&#39;t ssh cascaded (second) router from wan,https://superuser.com/a/1630917,41840,-170762800000.0
316,1630914,1630914,Laptop bios does not detect bootable USB - Tried everything,https://superuser.com/q/1630914,41841,-4375520200000.0
317,1630912,1630912,What is causing my home LAMP server to wait about 57 seconds before serving up a web page?,https://superuser.com/q/1630912,41842,-1615394900000.0
318,1630911,1630911,“Generic failure” when creating virtual switch in Hyper-V Manager,https://superuser.com/a/1630911,41843,159758750000.0
319,1630786,1630786,What is the point of turning off CPU virtualization?,https://superuser.com/q/1630786,41844,-9674604000.0
320,1630909,1630909,"Best SSD for an ultrabook: &quot;Samsung 970 Plus 1TB&quot;, &quot;Samsung 970 Pro 1TB&quot; or &quot;Intel H10 1TB + 32 Optane&quot;?",https://superuser.com/q/1630909,41845,-1026715400000.0
321,1630658,1630658,the .m3u8 video being downloaded converted to mp4 result in trouble,https://superuser.com/q/1630658,41846,17866133000000.0
322,1630907,1630907,the .m3u8 video being downloaded converted to mp4 result in trouble,https://superuser.com/a/1630907,41847,1977792200000.0
323,1630905,1630905,Is there a way I can reformat numbers in a Word document?,https://superuser.com/q/1630905,41848,-580427600000.0
324,1630904,1630904,How do I make a program run when the start button is clicked in Windows 10?,https://superuser.com/q/1630904,41849,86916750000.0
325,1630903,1630903,Excel IFBLANK equivalent for IFERROR,https://superuser.com/a/1630903,41850,-1786093600000.0
326,1630902,1630902,"grub-install: error: embedding is not possible, but this is required for RAID and LVM install",https://superuser.com/a/1630902,41851,7952426000000.0
327,1630756,1630756,"grub-install: error: embedding is not possible, but this is required for RAID and LVM install",https://superuser.com/q/1630756,41852,-933447000000.0
328,1630901,1630901,"If a device specifies that it can support sd cards up to 64gb, would larger sizes work as well?",https://superuser.com/a/1630901,41853,-5184000000000.0
